simulated_timestamp,customer_id,target_customer_id,table,operation,is_anomaly,anomaly_type
2026-07-24T10:05:03.063942,4,4,orders,INSERT,1,high_frequency_burst
2026-07-24T10:05:03.063942,4,4,orders,INSERT,1,high_frequency_burst
2026-07-18T21:16:18.764219,4,4,orders,INSERT,0,
2026-07-22T16:14:24.446026,19,19,sessions,SELECT,0,
2026-07-24T11:18:48.906464,1,1,orders,SELECT,0,
2026-07-22T04:43:15.972977,3,3,orders,SELECT,0,
2026-07-24T18:06:19.110982,15,15,orders,INSERT,0,
2026-07-19T09:46:50.567445,12,12,orders,INSERT,0,
2026-07-22T12:41:06.468674,2,2,sessions,INSERT,0,
2026-07-18T01:08:03.553477,10,10,sessions,SELECT,0,
2026-07-22T02:53:56.918118,17,17,orders,DELETE,1,off_hours_bulk_delete
2026-07-22T02:53:56.918118,17,17,orders,DELETE,1,off_hours_bulk_delete
2026-07-22T02:53:56.918118,17,17,orders,DELETE,1,off_hours_bulk_delete
2026-07-22T02:53:56.918118,17,17,orders,DELETE,1,off_hours_bulk_delete
2026-07-22T02:53:56.918118,17,17,orders,DELETE,1,off_hours_bulk_delete
2026-07-23T14:51:01.150836,3,3,sessions,SELECT,0,
2026-07-18T12:50:25.464237,15,15,orders,SELECT,0,
2026-07-23T19:31:42.354943,13,13,orders,INSERT,0,
2026-07-24T20:48:24.352285,20,20,orders,UPDATE,0,
2026-07-18T02:58:41.645822,8,8,orders,SELECT,0,
2026-07-22T23:18:37.834690,1,1,orders,INSERT,0,
2026-07-22T22:53:23.446673,7,7,sessions,SELECT,0,
2026-07-18T00:28:45.347855,20,20,orders,INSERT,0,
2026-07-21T18:26:36.265730,19,19,orders,SELECT,0,
2026-07-20T17:43:18.632217,17,17,sessions,SELECT,0,
2026-07-22T08:45:16.323172,9,9,orders,INSERT,0,
2026-07-19T22:10:29.866248,10,10,orders,SELECT,0,
2026-07-21T15:28:41.172356,19,19,sessions,INSERT,0,
2026-07-20T23:01:06.730121,18,18,orders,SELECT,0,
2026-07-21T12:55:08.439027,5,5,orders,DELETE,1,off_hours_bulk_delete
2026-07-21T12:55:08.439027,5,5,orders,DELETE,1,off_hours_bulk_delete
2026-07-21T12:55:08.439027,5,5,orders,DELETE,1,off_hours_bulk_delete
2026-07-21T12:55:08.439027,5,5,orders,DELETE,1,off_hours_bulk_delete
2026-07-21T12:55:08.439027,5,5,orders,DELETE,1,off_hours_bulk_delete
2026-07-21T23:17:46.644349,16,16,orders,SELECT,0,
2026-07-22T20:52:05.656803,4,4,sessions,SELECT,0,
2026-07-18T22:54:50.413830,11,11,orders,INSERT,0,
2026-07-20T02:25:02.186483,4,4,orders,SELECT,0,
2026-07-18T19:05:06.485927,18,18,orders,SELECT,0,
2026-07-24T11:59:54.328450,1,1,orders,SELECT,0,
2026-07-19T01:28:05.045112,3,3,sessions,SELECT,0,
2026-07-23T14:36:31.902896,9,9,orders,SELECT,0,
2026-07-18T00:43:24.820264,19,19,orders,SELECT,0,
2026-07-21T09:10:01.610829,4,4,sessions,SELECT,0,
2026-07-22T09:52:32.560585,5,5,orders,INSERT,0,
2026-07-18T20:33:00.273336,17,17,orders,DELETE,1,off_hours_bulk_delete
2026-07-18T20:33:00.273336,17,17,orders,DELETE,1,off_hours_bulk_delete
2026-07-18T20:33:00.273336,17,17,orders,DELETE,1,off_hours_bulk_delete
2026-07-18T20:33:00.273336,17,17,orders,DELETE,1,off_hours_bulk_delete
2026-07-18T20:33:00.273336,17,17,orders,DELETE,1,off_hours_bulk_delete
2026-07-19T04:27:04.716199,3,3,sessions,INSERT,0,
2026-07-24T03:16:10.326128,5,5,orders,INSERT,0,
2026-07-21T02:48:51.225983,7,7,sessions,SELECT,0,
2026-07-19T00:11:19.839247,2,2,orders,INSERT,0,
2026-07-22T02:57:29.701328,18,18,sessions,SELECT,0,
2026-07-21T12:14:26.451818,13,16,orders,SELECT,1,bulk_scan
2026-07-21T12:14:26.451818,13,15,orders,SELECT,1,bulk_scan
2026-07-21T12:14:26.451818,13,6,orders,SELECT,1,bulk_scan
2026-07-21T12:14:26.451818,13,4,orders,SELECT,1,bulk_scan
2026-07-21T12:14:26.451818,13,12,orders,SELECT,1,bulk_scan
2026-07-21T12:14:26.451818,13,1,orders,SELECT,1,bulk_scan
2026-07-21T12:14:26.451818,13,17,orders,SELECT,1,bulk_scan
2026-07-21T12:14:26.451818,13,10,orders,SELECT,1,bulk_scan
2026-07-18T11:46:38.135155,8,8,orders,UPDATE,0,
2026-07-21T14:01:51.210268,12,12,orders,SELECT,0,
2026-07-22T11:40:48.258310,15,15,orders,INSERT,0,
2026-07-24T09:50:10.713940,11,11,orders,SELECT,0,
2026-07-23T21:30:04.904383,3,3,orders,SELECT,0,
2026-07-21T23:01:56.387799,15,15,orders,SELECT,0,
2026-07-21T16:33:31.100858,19,19,orders,INSERT,0,
2026-07-19T04:17:37.078547,6,6,sessions,SELECT,0,
2026-07-23T09:26:08.176045,6,6,orders,INSERT,1,high_frequency_burst
2026-07-23T09:26:08.176045,6,6,orders,INSERT,1,high_frequency_burst
2026-07-23T09:26:08.176045,6,6,orders,INSERT,1,high_frequency_burst
2026-07-23T09:26:08.176045,6,6,orders,INSERT,1,high_frequency_burst
2026-07-23T09:26:08.176045,6,6,orders,INSERT,1,high_frequency_burst
2026-07-23T09:26:08.176045,6,6,orders,INSERT,1,high_frequency_burst
2026-07-23T09:26:08.176045,6,6,orders,INSERT,1,high_frequency_burst
2026-07-23T09:26:08.176045,6,6,orders,INSERT,1,high_frequency_burst
2026-07-23T09:26:08.176045,6,6,orders,INSERT,1,high_frequency_burst
2026-07-23T09:26:08.176045,6,6,orders,INSERT,1,high_frequency_burst
2026-07-23T09:26:08.176045,6,6,orders,INSERT,1,high_frequency_burst
2026-07-23T09:26:08.176045,6,6,orders,INSERT,1,high_frequency_burst
2026-07-23T09:26:08.176045,6,6,orders,INSERT,1,high_frequency_burst
2026-07-23T09:26:08.176045,6,6,orders,INSERT,1,high_frequency_burst
2026-07-23T09:26:08.176045,6,6,orders,INSERT,1,high_frequency_burst
2026-07-23T09:26:08.176045,6,6,orders,INSERT,1,high_frequency_burst
2026-07-23T09:26:08.176045,6,6,orders,INSERT,1,high_frequency_burst
2026-07-23T09:26:08.176045,6,6,orders,INSERT,1,high_frequency_burst
2026-07-23T09:26:08.176045,6,6,orders,INSERT,1,high_frequency_burst
2026-07-23T09:26:08.176045,6,6,orders,INSERT,1,high_frequency_burst
2026-07-23T09:26:08.176045,6,6,orders,INSERT,1,high_frequency_burst
2026-07-23T09:26:08.176045,6,6,orders,INSERT,1,high_frequency_burst
2026-07-23T09:26:08.176045,6,6,orders,INSERT,1,high_frequency_burst
2026-07-23T09:26:08.176045,6,6,orders,INSERT,1,high_frequency_burst
2026-07-23T09:26:08.176045,6,6,orders,INSERT,1,high_frequency_burst
2026-07-23T09:26:08.176045,6,6,orders,INSERT,1,high_frequency_burst
2026-07-23T09:26:08.176045,6,6,orders,INSERT,1,high_frequency_burst
2026-07-23T09:26:08.176045,6,6,orders,INSERT,1,high_frequency_burst
2026-07-23T09:26:08.176045,6,6,orders,INSERT,1,high_frequency_burst
2026-07-23T09:26:08.176045,6,6,orders,INSERT,1,high_frequency_burst
2026-07-18T11:04:41.017543,8,8,sessions,INSERT,0,
2026-07-22T05:59:47.151678,17,17,sessions,SELECT,0,
2026-07-19T01:37:29.245102,14,14,orders,UPDATE,0,
2026-07-19T00:40:03.899705,6,6,orders,SELECT,0,
2026-07-20T12:08:57.941481,5,5,sessions,SELECT,0,
2026-07-19T21:46:46.573655,18,18,orders,SELECT,0,
2026-07-19T14:41:18.465773,4,4,orders,INSERT,0,
2026-07-22T13:20:06.291694,4,4,orders,SELECT,0,
2026-07-24T17:04:46.388190,4,4,sessions,SELECT,0,
2026-07-20T04:53:22.676384,17,17,orders,SELECT,0,
2026-07-19T21:04:42.467050,18,18,orders,INSERT,0,
2026-07-23T20:07:16.661111,6,6,sessions,SELECT,0,
2026-07-21T22:12:30.142673,20,20,orders,UPDATE,0,
2026-07-24T15:02:05.664181,17,17,orders,UPDATE,0,
2026-07-24T12:35:31.925522,5,5,orders,INSERT,0,
2026-07-22T06:20:02.332885,18,18,orders,UPDATE,0,
2026-07-18T03:23:10.486726,2,2,sessions,INSERT,0,
2026-07-18T12:11:28.490202,18,18,sessions,INSERT,0,
2026-07-22T10:15:38.317377,7,7,sessions,INSERT,0,
2026-07-19T10:26:52.776810,18,18,sessions,SELECT,0,
2026-07-23T05:34:25.471635,10,10,sessions,SELECT,0,
2026-07-19T03:14:00.727254,6,6,orders,SELECT,0,
2026-07-20T18:51:35.052999,20,20,orders,INSERT,0,
2026-07-23T06:45:03.252491,17,17,orders,SELECT,0,
2026-07-20T07:57:08.071287,19,19,customers,SELECT,1,unusual_table_combo
2026-07-20T07:57:08.071287,19,19,orders,SELECT,1,unusual_table_combo
2026-07-20T07:57:08.071287,19,19,sessions,SELECT,1,unusual_table_combo
2026-07-19T22:36:46.041479,4,4,customers,SELECT,1,unusual_table_combo
2026-07-19T22:36:46.041479,4,4,orders,SELECT,1,unusual_table_combo
2026-07-19T22:36:46.041479,4,4,sessions,SELECT,1,unusual_table_combo
2026-07-22T05:46:26.847965,15,15,sessions,SELECT,0,
2026-07-19T07:52:50.111509,16,16,orders,INSERT,0,
2026-07-22T05:13:43.219510,14,14,sessions,SELECT,0,
2026-07-22T03:04:04.401442,6,6,orders,INSERT,0,
2026-07-20T05:34:06.589561,3,3,orders,INSERT,0,
2026-07-19T15:49:14.775639,13,13,sessions,SELECT,0,
2026-07-19T00:25:30.491824,16,16,orders,SELECT,0,
2026-07-23T14:01:57.666859,16,16,sessions,SELECT,0,
2026-07-18T18:43:10.000060,8,8,sessions,SELECT,0,
2026-07-23T21:32:35.689154,4,4,orders,INSERT,1,high_frequency_burst
2026-07-23T21:32:35.689154,4,4,orders,INSERT,1,high_frequency_burst
2026-07-23T21:32:35.689154,4,4,orders,INSERT,1,high_frequency_burst
2026-07-23T21:32:35.689154,4,4,orders,INSERT,1,high_frequency_burst
2026-07-23T21:32:35.689154,4,4,orders,INSERT,1,high_frequency_burst
2026-07-23T21:32:35.689154,4,4,orders,INSERT,1,high_frequency_burst
2026-07-23T21:32:35.689154,4,4,orders,INSERT,1,high_frequency_burst
2026-07-23T21:32:35.689154,4,4,orders,INSERT,1,high_frequency_burst
2026-07-23T21:32:35.689154,4,4,orders,INSERT,1,high_frequency_burst
2026-07-23T21:32:35.689154,4,4,orders,INSERT,1,high_frequency_burst
2026-07-23T21:32:35.689154,4,4,orders,INSERT,1,high_frequency_burst
2026-07-23T21:32:35.689154,4,4,orders,INSERT,1,high_frequency_burst
2026-07-23T21:32:35.689154,4,4,orders,INSERT,1,high_frequency_burst
2026-07-23T21:32:35.689154,4,4,orders,INSERT,1,high_frequency_burst
2026-07-23T21:32:35.689154,4,4,orders,INSERT,1,high_frequency_burst
2026-07-23T21:32:35.689154,4,4,orders,INSERT,1,high_frequency_burst
2026-07-23T21:32:35.689154,4,4,orders,INSERT,1,high_frequency_burst
2026-07-23T21:32:35.689154,4,4,orders,INSERT,1,high_frequency_burst
2026-07-23T21:32:35.689154,4,4,orders,INSERT,1,high_frequency_burst
2026-07-23T21:32:35.689154,4,4,orders,INSERT,1,high_frequency_burst
2026-07-23T21:32:35.689154,4,4,orders,INSERT,1,high_frequency_burst
2026-07-23T21:32:35.689154,4,4,orders,INSERT,1,high_frequency_burst
2026-07-23T21:32:35.689154,4,4,orders,INSERT,1,high_frequency_burst
2026-07-23T21:32:35.689154,4,4,orders,INSERT,1,high_frequency_burst
2026-07-23T21:32:35.689154,4,4,orders,INSERT,1,high_frequency_burst
2026-07-23T21:32:35.689154,4,4,orders,INSERT,1,high_frequency_burst
2026-07-23T21:32:35.689154,4,4,orders,INSERT,1,high_frequency_burst
2026-07-23T21:32:35.689154,4,4,orders,INSERT,1,high_frequency_burst
2026-07-23T21:32:35.689154,4,4,orders,INSERT,1,high_frequency_burst
2026-07-23T21:32:35.689154,4,4,orders,INSERT,1,high_frequency_burst
2026-07-24T06:22:43.288923,17,17,sessions,INSERT,0,
2026-07-19T13:49:44.959972,19,19,orders,INSERT,0,
2026-07-24T18:31:54.292670,2,2,orders,SELECT,0,
2026-07-22T20:37:46.845592,7,7,orders,SELECT,0,
2026-07-20T19:55:18.121803,8,8,sessions,SELECT,0,
2026-07-21T18:10:16.886904,3,3,orders,INSERT,0,
2026-07-18T00:28:16.376944,13,13,orders,SELECT,0,
2026-07-20T13:21:44.640208,9,9,sessions,INSERT,0,
2026-07-23T23:23:45.420071,19,19,orders,INSERT,0,
2026-07-17T22:06:03.215948,1,1,orders,SELECT,0,
2026-07-18T23:39:50.294650,9,9,orders,INSERT,0,
2026-07-19T18:43:15.503100,16,16,orders,INSERT,0,
2026-07-21T10:39:17.494482,15,15,orders,INSERT,0,
2026-07-19T07:21:43.887730,3,3,orders,INSERT,0,
2026-07-23T19:02:21.693023,13,13,orders,SELECT,0,
2026-07-19T09:26:26.361377,4,4,sessions,SELECT,0,
2026-07-21T18:05:46.423759,17,17,orders,INSERT,0,
2026-07-24T13:39:38.194946,11,11,orders,INSERT,0,
2026-07-18T20:33:32.223376,19,19,sessions,SELECT,0,
2026-07-24T16:38:14.914499,6,6,orders,INSERT,0,
2026-07-23T18:24:00.424418,8,8,sessions,SELECT,0,
2026-07-21T14:10:03.592151,9,9,orders,INSERT,0,
2026-07-18T05:58:58.833185,10,10,orders,SELECT,0,
2026-07-21T04:35:19.420329,17,17,orders,SELECT,0,
2026-07-20T09:05:19.162864,10,10,orders,SELECT,0,
2026-07-23T07:53:09.559916,5,5,sessions,INSERT,0,
2026-07-20T19:00:08.679187,19,19,orders,INSERT,0,
2026-07-18T04:35:30.823557,16,16,orders,SELECT,0,
2026-07-24T12:42:01.995605,4,4,sessions,INSERT,0,
2026-07-24T11:25:02.896780,12,12,sessions,SELECT,0,
2026-07-19T08:31:45.303919,16,16,orders,SELECT,0,
2026-07-23T22:35:43.721575,16,16,orders,SELECT,0,
2026-07-17T21:47:17.696698,20,20,orders,SELECT,0,
2026-07-18T19:41:03.121882,8,8,orders,INSERT,0,
2026-07-22T08:18:09.240909,12,12,orders,SELECT,0,
2026-07-23T23:51:34.008609,4,4,orders,SELECT,0,
2026-07-21T13:43:59.508299,6,6,orders,SELECT,0,
2026-07-19T21:48:02.198647,6,6,orders,SELECT,0,
2026-07-24T01:38:46.564090,4,4,orders,INSERT,0,
2026-07-18T17:57:13.658006,11,11,orders,INSERT,0,
2026-07-20T04:54:07.721492,12,12,orders,SELECT,0,
2026-07-23T22:02:17.620809,1,1,orders,INSERT,0,
2026-07-22T19:55:48.849380,11,11,orders,UPDATE,0,
2026-07-19T02:26:20.775933,8,8,orders,SELECT,0,
2026-07-18T09:36:58.887619,12,12,sessions,SELECT,0,
2026-07-18T02:43:13.329205,20,20,orders,INSERT,0,
2026-07-24T04:22:10.195314,11,11,sessions,SELECT,0,
2026-07-21T21:43:57.680661,17,17,orders,SELECT,0,
2026-07-24T04:38:23.266157,10,10,sessions,INSERT,0,
2026-07-20T14:09:10.461178,11,11,orders,INSERT,0,
2026-07-18T22:52:38.347249,4,4,orders,SELECT,0,
2026-07-19T10:32:52.000584,14,14,sessions,SELECT,0,
2026-07-22T02:00:45.870720,3,3,orders,INSERT,0,
2026-07-20T10:20:23.506235,20,20,orders,SELECT,0,
2026-07-22T00:15:27.020868,2,2,orders,SELECT,0,
2026-07-22T15:47:15.802630,3,3,orders,SELECT,0,
2026-07-24T21:34:13.047826,1,1,orders,SELECT,0,
2026-07-24T20:42:24.948212,19,19,orders,SELECT,0,
2026-07-23T12:17:18.889682,7,7,sessions,INSERT,0,
2026-07-23T16:16:43.380498,6,6,orders,INSERT,0,
2026-07-19T04:30:06.264869,9,9,sessions,INSERT,0,
2026-07-21T16:14:42.510079,9,9,sessions,SELECT,0,
2026-07-18T09:10:26.810232,2,2,sessions,INSERT,0,
2026-07-23T19:08:24.829635,10,10,orders,SELECT,0,
2026-07-19T01:44:04.144977,1,1,orders,INSERT,0,
2026-07-24T21:49:59.183267,6,6,orders,INSERT,0,
2026-07-24T00:10:15.870521,19,19,orders,INSERT,0,
2026-07-21T21:41:08.028775,16,16,orders,INSERT,0,
2026-07-18T00:44:32.492714,17,17,orders,SELECT,0,
2026-07-18T20:43:26.788946,12,12,sessions,INSERT,0,
2026-07-23T19:44:30.258754,12,12,orders,UPDATE,0,
2026-07-19T13:53:15.529299,3,3,orders,SELECT,0,
2026-07-23T12:04:05.999029,2,2,orders,SELECT,0,
2026-07-21T17:40:26.308188,18,18,orders,SELECT,0,
2026-07-20T03:16:37.609444,2,2,orders,SELECT,0,
2026-07-21T14:01:31.482312,3,3,sessions,SELECT,0,
2026-07-22T08:55:54.960145,7,7,orders,SELECT,0,
2026-07-21T23:07:16.621868,2,2,sessions,INSERT,0,
2026-07-19T20:01:05.979054,17,17,orders,UPDATE,0,
2026-07-24T11:45:00.773230,12,12,orders,SELECT,0,
2026-07-22T19:52:05.014722,18,18,sessions,SELECT,0,
2026-07-19T23:32:41.106349,19,19,orders,INSERT,0,
2026-07-20T22:07:58.892381,11,11,orders,SELECT,0,
2026-07-24T03:03:01.031708,19,19,orders,INSERT,0,
2026-07-22T14:27:16.627754,12,12,sessions,SELECT,0,
2026-07-24T08:34:26.965092,12,12,orders,SELECT,0,
2026-07-24T22:08:09.745710,1,1,orders,UPDATE,0,
2026-07-24T23:24:10.007057,16,16,orders,SELECT,0,
2026-07-18T19:40:28.865082,2,2,orders,SELECT,0,
2026-07-21T14:56:53.110143,7,7,orders,UPDATE,0,
2026-07-19T08:38:38.035435,13,13,orders,INSERT,0,
2026-07-21T04:04:10.352634,6,6,orders,INSERT,0,
2026-07-18T17:32:03.661565,17,17,orders,SELECT,0,
2026-07-17T22:14:00.347491,14,14,sessions,SELECT,0,
2026-07-18T11:08:30.672025,19,19,orders,INSERT,0,
2026-07-21T11:58:17.769794,10,10,sessions,SELECT,0,
2026-07-18T04:27:43.680011,9,9,sessions,SELECT,0,
2026-07-18T04:51:15.099651,20,20,orders,UPDATE,0,
2026-07-24T05:33:20.617267,2,2,sessions,INSERT,0,
2026-07-22T15:37:41.346782,5,5,sessions,SELECT,0,
2026-07-23T00:01:36.078363,4,4,orders,INSERT,0,
2026-07-23T16:18:07.135254,20,20,orders,SELECT,0,
2026-07-23T13:29:47.598867,8,8,sessions,SELECT,0,
2026-07-20T03:00:37.809062,16,16,orders,INSERT,0,
2026-07-20T05:28:36.153386,12,12,orders,SELECT,0,
2026-07-24T03:03:12.124763,10,10,orders,SELECT,0,
2026-07-25T07:35:38.099913,20,20,orders,SELECT,0,
2026-07-21T16:39:04.002617,17,17,orders,SELECT,0,
2026-07-19T17:19:52.157375,15,15,orders,INSERT,0,
2026-07-23T08:23:26.114152,3,3,sessions,SELECT,0,
2026-07-22T17:49:36.123344,12,12,sessions,INSERT,0,
2026-07-24T18:43:03.107837,15,15,orders,INSERT,0,
2026-07-21T15:26:18.399405,17,17,orders,SELECT,0,
2026-07-19T08:22:53.084436,12,12,orders,INSERT,0,
2026-07-24T02:36:13.924857,19,19,orders,INSERT,0,
2026-07-19T22:55:59.906311,3,3,orders,SELECT,0,
2026-07-21T16:15:45.734352,19,19,orders,INSERT,0,
2026-07-19T23:46:24.344584,4,4,orders,INSERT,0,
2026-07-23T09:18:38.026644,5,5,orders,SELECT,0,
2026-07-23T10:37:42.764696,2,2,orders,UPDATE,0,
2026-07-21T13:47:40.166920,13,13,orders,INSERT,0,
2026-07-19T05:50:39.487880,3,3,sessions,SELECT,0,
2026-07-22T04:13:08.749979,10,10,orders,SELECT,0,
2026-07-23T08:34:43.220432,17,17,sessions,INSERT,0,
2026-07-21T15:37:28.468572,3,3,orders,UPDATE,0,
2026-07-21T21:43:28.998807,17,17,sessions,INSERT,0,
2026-07-18T16:04:40.983551,15,15,orders,INSERT,0,
2026-07-24T08:58:28.403629,5,5,orders,SELECT,0,
2026-07-23T10:05:27.363657,13,13,sessions,SELECT,0,
2026-07-22T01:45:30.690661,4,4,orders,SELECT,0,
2026-07-25T01:03:11.247075,12,12,orders,INSERT,0,
2026-07-24T08:35:46.474608,19,19,orders,INSERT,0,
2026-07-19T14:10:14.152152,12,12,orders,SELECT,0,
2026-07-24T03:35:11.550380,8,8,orders,SELECT,0,
2026-07-24T23:38:04.209033,4,4,sessions,SELECT,0,
2026-07-24T02:35:42.789639,2,2,orders,INSERT,0,
2026-07-22T09:55:13.183129,10,10,orders,INSERT,0,
2026-07-24T15:14:06.507707,2,2,orders,SELECT,0,
2026-07-22T09:12:57.716652,17,17,orders,UPDATE,0,
2026-07-17T23:13:29.395884,19,19,orders,INSERT,0,
2026-07-21T17:09:37.715424,14,14,orders,SELECT,0,
2026-07-19T17:38:14.554942,10,10,sessions,SELECT,0,
2026-07-23T02:18:40.972303,11,11,orders,INSERT,0,
2026-07-20T17:38:23.060347,17,17,orders,INSERT,0,
2026-07-18T16:05:04.869276,14,14,orders,SELECT,0,
2026-07-19T19:16:39.409761,9,9,orders,SELECT,0,
2026-07-20T13:00:21.780796,10,10,orders,UPDATE,0,
2026-07-22T14:31:58.521328,6,6,orders,SELECT,0,
2026-07-19T14:34:50.575923,2,2,sessions,INSERT,0,
2026-07-19T01:52:02.554761,4,4,orders,UPDATE,0,
2026-07-21T22:04:09.640335,7,7,sessions,SELECT,0,
2026-07-23T06:24:56.463412,2,2,orders,INSERT,0,
2026-07-21T17:29:21.692953,19,19,sessions,SELECT,0,
2026-07-21T16:52:47.921070,16,16,sessions,INSERT,0,
2026-07-21T19:05:03.228182,7,7,orders,UPDATE,0,
2026-07-19T19:31:25.680360,13,13,sessions,SELECT,0,
2026-07-24T18:56:45.562785,19,19,orders,SELECT,0,
2026-07-23T19:36:25.721244,5,5,orders,UPDATE,0,
2026-07-22T10:11:50.478059,20,20,orders,SELECT,0,
2026-07-21T12:43:16.865527,10,10,sessions,SELECT,0,
2026-07-22T23:39:13.540621,11,11,sessions,SELECT,0,
2026-07-23T16:42:44.743033,6,6,sessions,INSERT,0,
2026-07-22T11:26:37.397260,7,7,orders,INSERT,0,
2026-07-22T00:14:48.986173,3,3,orders,INSERT,0,
2026-07-23T07:15:29.736409,1,1,orders,INSERT,0,
2026-07-20T05:18:11.815421,4,4,sessions,SELECT,0,
2026-07-21T14:36:49.342979,7,7,orders,SELECT,0,
2026-07-19T18:46:57.555999,1,1,orders,UPDATE,0,
2026-07-18T13:36:48.196740,2,2,orders,SELECT,0,
2026-07-22T12:37:04.659993,6,6,sessions,INSERT,0,
2026-07-19T05:38:20.719008,15,15,orders,INSERT,0,
2026-07-19T20:27:27.866924,15,15,sessions,SELECT,0,
2026-07-18T06:04:06.472945,7,7,sessions,INSERT,0,
2026-07-23T15:56:34.543242,3,3,orders,SELECT,0,
2026-07-24T21:14:05.481876,9,9,orders,SELECT,0,
2026-07-20T00:01:01.874324,4,4,sessions,SELECT,0,
2026-07-20T13:35:12.935554,11,11,orders,INSERT,0,
2026-07-23T14:58:39.187043,13,13,orders,INSERT,0,
2026-07-23T11:34:00.905906,5,5,orders,INSERT,0,
2026-07-24T04:03:09.787739,7,7,orders,INSERT,0,
2026-07-18T16:08:46.280302,19,19,orders,INSERT,0,
2026-07-18T15:37:08.549901,15,15,orders,INSERT,0,
2026-07-19T00:10:15.812627,2,2,orders,INSERT,0,
2026-07-21T20:38:15.069271,17,17,orders,INSERT,0,
2026-07-19T07:48:43.887630,4,4,orders,SELECT,0,
2026-07-20T01:23:07.794216,8,8,sessions,SELECT,0,
2026-07-23T23:29:01.145859,5,5,orders,SELECT,0,
2026-07-24T23:09:15.024771,16,16,sessions,INSERT,0,
2026-07-19T19:59:30.722280,18,18,orders,INSERT,0,
2026-07-23T15:30:49.120189,16,16,orders,SELECT,0,
2026-07-17T23:49:27.400104,5,5,orders,INSERT,0,
2026-07-23T12:48:43.136991,13,13,orders,SELECT,0,
2026-07-19T12:26:27.553588,1,1,sessions,SELECT,0,
2026-07-21T20:40:31.313581,20,20,orders,INSERT,0,
2026-07-19T06:52:34.515086,7,7,orders,INSERT,0,
2026-07-18T19:37:28.586320,9,9,sessions,INSERT,0,
2026-07-19T23:14:38.370310,16,16,sessions,SELECT,0,
2026-07-20T14:40:19.762274,1,1,sessions,SELECT,0,
2026-07-19T05:51:19.867836,2,2,orders,SELECT,0,
2026-07-20T18:57:33.810530,5,5,sessions,SELECT,0,
2026-07-20T14:29:40.110480,1,1,orders,SELECT,0,
2026-07-21T05:51:27.481778,3,3,sessions,SELECT,0,
2026-07-22T03:03:16.381959,6,6,orders,SELECT,0,
2026-07-24T13:38:47.977332,10,10,orders,INSERT,0,
2026-07-19T21:13:27.010085,13,13,sessions,SELECT,0,
2026-07-19T10:29:25.320462,8,8,orders,UPDATE,0,
2026-07-20T01:57:23.236998,5,5,sessions,INSERT,0,
2026-07-18T13:21:34.441306,15,15,sessions,INSERT,0,
2026-07-20T14:23:57.006226,5,5,orders,UPDATE,0,
2026-07-23T05:19:50.306153,16,16,orders,SELECT,0,
2026-07-23T11:04:41.236356,4,4,sessions,SELECT,0,
2026-07-20T20:52:01.551254,17,17,orders,SELECT,0,
2026-07-24T04:23:53.020580,15,15,sessions,SELECT,0,
2026-07-18T23:11:31.153940,15,15,sessions,SELECT,0,
2026-07-20T18:25:20.345464,20,20,orders,INSERT,0,
2026-07-20T03:22:48.250961,4,4,orders,SELECT,0,
2026-07-18T00:03:03.193611,14,14,orders,SELECT,0,
2026-07-24T03:47:32.177806,18,18,sessions,SELECT,0,
2026-07-21T22:19:07.107543,17,17,orders,INSERT,0,
2026-07-22T14:31:10.145019,7,7,orders,INSERT,0,
2026-07-21T20:57:44.439789,14,14,orders,SELECT,0,
2026-07-24T14:12:47.627922,6,6,orders,SELECT,0,
2026-07-22T15:09:27.724429,6,6,sessions,SELECT,0,
2026-07-18T01:51:47.796642,2,2,sessions,SELECT,0,
2026-07-21T07:49:32.890991,5,5,orders,INSERT,0,
2026-07-23T09:11:33.615853,16,16,sessions,INSERT,0,
2026-07-21T01:27:00.875420,7,7,orders,SELECT,0,
2026-07-24T17:17:19.030089,8,8,orders,SELECT,0,
2026-07-21T03:48:56.478288,18,18,orders,SELECT,0,
2026-07-20T10:30:26.232493,7,7,orders,INSERT,0,
2026-07-20T17:09:53.556621,7,7,orders,INSERT,0,
2026-07-24T21:59:29.111068,2,2,sessions,INSERT,0,
2026-07-24T09:34:52.035924,15,15,sessions,SELECT,0,
2026-07-24T23:38:14.083628,4,4,orders,UPDATE,0,
2026-07-20T23:11:26.094345,4,4,orders,INSERT,0,
2026-07-22T04:29:52.352865,4,4,orders,SELECT,0,
2026-07-19T07:42:53.657819,9,9,sessions,SELECT,0,
2026-07-23T07:46:49.383327,6,6,orders,SELECT,0,
2026-07-22T02:02:23.803379,16,16,sessions,INSERT,0,
2026-07-23T08:18:20.744996,2,2,orders,SELECT,0,
2026-07-18T03:52:09.649663,3,3,sessions,SELECT,0,
2026-07-19T01:38:38.089517,5,5,orders,INSERT,0,
2026-07-23T06:39:58.200819,18,18,orders,INSERT,0,
2026-07-18T10:49:54.906369,10,10,sessions,SELECT,0,
2026-07-18T19:37:11.420389,12,12,orders,UPDATE,0,
2026-07-18T00:26:40.768422,4,4,orders,SELECT,0,
2026-07-23T18:21:32.441525,17,17,sessions,SELECT,0,
2026-07-18T14:17:05.397543,7,7,orders,INSERT,0,
2026-07-24T05:57:13.705565,13,13,orders,SELECT,0,
2026-07-20T17:46:47.375489,3,3,orders,INSERT,0,
2026-07-22T23:34:26.103337,10,10,sessions,SELECT,0,
